,date,hour,source,target
52677,2004-07-14,1,1487,1520
52678,2004-07-14,2,93,36
52679,2004-07-14,2,32,3
52680,2004-07-14,2,1724,127
52681,2004-07-14,2,249,1724
52682,2004-07-14,2,1724,249
52683,2004-07-14,2,249,1724
52684,2004-07-14,3,1488,518
52685,2004-07-14,3,1488,518
52686,2004-07-14,3,1489,1472
52687,2004-07-14,3,127,495
52688,2004-07-14,3,127,1724
52689,2004-07-14,4,1724,127
52690,2004-07-14,4,1724,249
52691,2004-07-14,4,127,1724
52692,2004-07-14,5,1079,27
52693,2004-07-14,5,1079,27
52694,2004-07-14,5,1079,27
52695,2004-07-14,5,27,1079
52696,2004-07-14,5,398,447
52697,2004-07-14,5,1280,768
52698,2004-07-14,5,346,1644
52699,2004-07-14,6,644,8
52700,2004-07-14,6,447,398
52701,2004-07-14,6,318,1736
52702,2004-07-14,6,143,201
52703,2004-07-14,7,8,644
52704,2004-07-14,7,323,298
52705,2004-07-14,7,1647,1669
52706,2004-07-14,7,1713,1647
52707,2004-07-14,7,1647,724
52708,2004-07-14,7,1647,1713
52709,2004-07-14,7,1669,454
52710,2004-07-14,7,1669,1655
52711,2004-07-14,7,1713,1647
52712,2004-07-14,7,429,1669
52713,2004-07-14,7,1669,429
52714,2004-07-14,7,1397,1655
52715,2004-07-14,7,323,68
52716,2004-07-14,7,1669,1423
52717,2004-07-14,7,620,874
52718,2004-07-14,7,644,8
52719,2004-07-14,7,1669,1647
52720,2004-07-14,8,959,699
52721,2004-07-14,8,8,644
52722,2004-07-14,8,1198,127
52723,2004-07-14,9,1113,1493
52724,2004-07-14,10,783,1741
52725,2004-07-14,10,201,143
52726,2004-07-14,11,3,32
52727,2004-07-14,11,3,1317
52728,2004-07-14,13,1497,1158
52729,2004-07-14,13,1713,3
52730,2004-07-14,13,1713,1497
52731,2004-07-14,13,3,1713
52732,2004-07-14,15,1312,12
52733,2004-07-14,15,1675,32
52734,2004-07-14,15,1675,67
52735,2004-07-14,16,277,1741
52736,2004-07-14,16,1332,27
52737,2004-07-14,16,27,1332
52738,2004-07-14,16,27,1285
52739,2004-07-14,17,211,1742
52740,2004-07-14,17,1423,1669
52741,2004-07-14,18,12,1312
52742,2004-07-14,18,699,959
52743,2004-07-14,18,143,201
52744,2004-07-14,18,1742,211
52745,2004-07-14,19,495,1406
52746,2004-07-14,19,1713,495
52747,2004-07-14,19,495,127
52748,2004-07-14,19,495,1713
52749,2004-07-14,19,1713,495
52750,2004-07-14,19,495,1713
52751,2004-07-14,19,1387,1285
52752,2004-07-14,19,1079,27
52753,2004-07-14,20,1059,713
52754,2004-07-14,20,27,1079
52755,2004-07-14,20,1190,1488
52756,2004-07-14,20,1669,1423
52757,2004-07-14,21,319,95
52758,2004-07-14,22,617,431
52759,2004-07-14,22,617,1667
52760,2004-07-14,22,1285,27
52761,2004-07-14,22,1290,1677
52762,2004-07-14,22,1285,1387
52763,2004-07-14,23,1312,12
52764,2004-07-14,23,1312,1313
52765,2004-07-14,23,1313,1312
52766,2004-07-14,23,1313,1312
52767,2004-07-14,23,1312,1313
52768,2004-07-14,23,1313,1312
52769,2004-07-14,23,1313,1713
52770,2004-07-14,23,443,32
52771,2004-07-14,23,176,1436
52772,2004-07-14,23,431,617
52773,2004-07-14,23,12,1312
52774,2004-07-14,23,1312,12
52775,2004-07-15,2,1158,1497
52776,2004-07-15,2,1158,1497
52777,2004-07-15,2,1285,1312
52778,2004-07-15,2,233,1136
52779,2004-07-15,2,1535,1753
52780,2004-07-15,2,1312,1313
52781,2004-07-15,2,201,143
52782,2004-07-15,2,724,1647
52783,2004-07-15,3,1667,617
52784,2004-07-15,3,1667,969
52785,2004-07-15,3,32,3
52786,2004-07-15,3,32,1675
52787,2004-07-15,3,32,1731
52788,2004-07-15,3,1493,1113
52789,2004-07-15,3,1647,724
52790,2004-07-15,3,1647,1669
52791,2004-07-15,3,1713,1647
52792,2004-07-15,3,1647,1713
52793,2004-07-15,3,1713,1647
52794,2004-07-15,3,1647,1713
52795,2004-07-15,3,1713,1647
52796,2004-07-15,3,1647,1713
52797,2004-07-15,3,1713,1647
52798,2004-07-15,3,1647,1713
52799,2004-07-15,3,1713,1647
52800,2004-07-15,3,1713,1313
52801,2004-07-15,4,1647,1713
52802,2004-07-15,4,644,8
52803,2004-07-15,4,1436,176
52804,2004-07-15,4,1669,1647
52805,2004-07-15,4,1343,9
52806,2004-07-15,4,1042,1338
52807,2004-07-15,5,1042,1730
52808,2004-07-15,5,1406,495
52809,2004-07-15,5,1713,1647
52810,2004-07-15,5,1178,1713
52811,2004-07-15,5,193,118
52812,2004-07-15,6,249,582
52813,2004-07-15,6,1231,1667
52814,2004-07-15,6,1647,1669
52815,2004-07-15,6,1647,1713
52816,2004-07-15,7,249,974
52817,2004-07-15,7,1741,783
52818,2004-07-15,7,1741,277
52819,2004-07-15,7,431,1231
52820,2004-07-15,7,249,437
52821,2004-07-15,7,42,344
52822,2004-07-15,7,878,1647
52823,2004-07-15,8,41,1745
52824,2004-07-15,8,41,1652
52825,2004-07-15,8,67,1675
52826,2004-07-15,8,1730,1042
52827,2004-07-15,8,788,9
52828,2004-07-15,8,48,1655
52829,2004-07-15,8,1009,27
52830,2004-07-15,9,42,1744
52831,2004-07-15,10,1540,48
52832,2004-07-15,11,582,249
52833,2004-07-15,11,1497,1158
52834,2004-07-15,11,1497,1158
52835,2004-07-15,13,3,32
52836,2004-07-15,14,1748,1406
52837,2004-07-15,14,3,312
52838,2004-07-15,16,1136,233
52839,2004-07-15,16,27,1285
52840,2004-07-15,16,27,1009
52841,2004-07-15,17,1744,42
52842,2004-07-15,18,1423,1669
52843,2004-07-15,18,1406,1748
52844,2004-07-15,18,1669,1647
52845,2004-07-15,18,1669,1423
52846,2004-07-15,18,1231,431
52847,2004-07-15,19,95,1387
52848,2004-07-15,19,95,175
52849,2004-07-15,19,95,319
52850,2004-07-15,19,9,788
52851,2004-07-15,19,312,3
52852,2004-07-15,19,9,1343
52853,2004-07-15,21,175,95
52854,2004-07-15,21,12,1312
52855,2004-07-15,22,1624,431
52856,2004-07-15,22,1042,1730
52857,2004-07-15,22,969,1667
52858,2004-07-15,22,431,1231
52859,2004-07-15,23,431,1624
52860,2004-07-15,23,1730,1042
52861,2004-07-16,0,233,1136
52862,2004-07-16,0,233,127
52863,2004-07-16,0,1624,431
52864,2004-07-16,0,495,1406
52865,2004-07-16,0,431,1624
52866,2004-07-16,1,1312,12
52867,2004-07-16,1,1624,431
52868,2004-07-16,1,1748,1406
52869,2004-07-16,2,1406,495
52870,2004-07-16,2,1406,1748
52871,2004-07-16,3,1343,9
52872,2004-07-16,3,27,620
52873,2004-07-16,4,1474,1493
52874,2004-07-16,4,1285,27
52875,2004-07-16,5,525,1543
52876,2004-07-16,5,431,1624
52877,2004-07-16,5,1748,1406
52878,2004-07-16,5,483,189
52879,2004-07-16,5,1406,1748
52880,2004-07-16,5,1748,1406
52881,2004-07-16,6,1644,346
52882,2004-07-16,6,1406,1748
52883,2004-07-16,6,724,1647
52884,2004-07-16,6,1009,27
52885,2004-07-16,7,1647,878
52886,2004-07-16,7,1647,1669
52887,2004-07-16,7,1647,724
52888,2004-07-16,7,1423,1669
52889,2004-07-16,8,620,27
52890,2004-07-16,8,27,620
52891,2004-07-16,8,1520,1487
52892,2004-07-16,8,1493,1474
52893,2004-07-16,9,1669,1423
52894,2004-07-16,9,620,27
52895,2004-07-16,9,1253,644
52896,2004-07-16,9,1158,1497
52897,2004-07-16,10,1158,1497
52898,2004-07-16,12,1675,67
52899,2004-07-16,14,1644,431
52900,2004-07-16,17,874,620
52901,2004-07-16,17,874,620
52902,2004-07-16,18,561,431
52903,2004-07-16,18,620,874
52904,2004-07-16,18,561,95
52905,2004-07-16,18,1395,1113
52906,2004-07-16,18,36,211
52907,2004-07-16,19,211,36
52908,2004-07-16,19,431,1644
52909,2004-07-16,19,431,561
52910,2004-07-16,19,1423,1669
52911,2004-07-16,19,874,620
52912,2004-07-16,19,620,874
52913,2004-07-16,20,1669,1423
52914,2004-07-16,20,812,378
52915,2004-07-16,20,874,620
52916,2004-07-16,20,27,1285
52917,2004-07-16,20,27,1009
52918,2004-07-16,21,95,561
52919,2004-07-16,21,319,95
52920,2004-07-16,22,95,175
52921,2004-07-16,22,95,319
52922,2004-07-16,22,1127,1203
52923,2004-07-16,22,1543,1724
52924,2004-07-16,23,697,214
52925,2004-07-17,0,1136,233
52926,2004-07-17,2,440,1384
52927,2004-07-17,2,997,415
52928,2004-07-17,2,1423,1669
52929,2004-07-17,3,495,1406
52930,2004-07-17,5,214,697
52931,2004-07-17,5,1669,1423
52932,2004-07-17,5,233,1136
52933,2004-07-17,5,233,193
52934,2004-07-17,5,415,997
52935,2004-07-17,5,193,233
52936,2004-07-17,6,191,429
52937,2004-07-17,7,233,193
52938,2004-07-17,7,724,1647
52939,2004-07-17,15,1497,1158
52940,2004-07-17,15,85,1434
52941,2004-07-17,16,561,431
52942,2004-07-17,16,561,95
52943,2004-07-17,17,1423,1669
52944,2004-07-17,19,431,561
52945,2004-07-17,21,95,561
52946,2004-07-17,23,697,214
52947,2004-07-17,23,1488,1190
52948,2004-07-18,0,1669,1423
52949,2004-07-18,2,1746,1730
52950,2004-07-18,4,1434,85
52951,2004-07-18,7,1158,1497
52952,2004-07-18,10,3,312
52953,2004-07-18,10,67,3
52954,2004-07-18,12,249,67
52955,2004-07-18,17,1190,1488
52956,2004-07-18,19,1644,1754
52957,2004-07-18,20,1647,878
52958,2004-07-18,20,1647,724
52959,2004-07-18,21,144,12
52960,2004-07-18,21,144,9
52961,2004-07-18,21,847,561
52962,2004-07-18,21,561,431
52963,2004-07-18,22,561,95
52964,2004-07-18,22,561,847
52965,2004-07-18,22,561,1713
52966,2004-07-18,22,673,1253
52967,2004-07-18,23,1755,642
52968,2004-07-18,23,1406,495
52969,2004-07-18,23,1713,561
52970,2004-07-19,0,1724,1543
52971,2004-07-19,0,1409,443
52972,2004-07-19,0,1409,167
52973,2004-07-19,0,878,1647
52974,2004-07-19,0,189,483
52975,2004-07-19,1,483,189
52976,2004-07-19,2,1667,654
52977,2004-07-19,3,1346,1314
52978,2004-07-19,4,495,1406
52979,2004-07-19,4,1655,48
52980,2004-07-19,4,1655,719
52981,2004-07-19,5,474,1285
52982,2004-07-19,5,1285,474
52983,2004-07-19,5,1285,1312
52984,2004-07-19,5,474,1285
52985,2004-07-19,5,1285,474
52986,2004-07-19,5,621,924
52987,2004-07-19,5,621,1647
52988,2004-07-19,5,621,924
52989,2004-07-19,5,474,1285
52990,2004-07-19,6,1748,1406
52991,2004-07-19,6,1748,799
52992,2004-07-19,6,429,191
52993,2004-07-19,6,847,561
52994,2004-07-19,7,431,561
52995,2004-07-19,7,431,1316
52996,2004-07-19,7,1316,431
52997,2004-07-19,7,1072,1158
52998,2004-07-19,8,431,1316
52999,2004-07-19,8,1632,1039
53000,2004-07-19,13,3,144
53001,2004-07-19,15,1756,1655
53002,2004-07-19,15,1312,12
53003,2004-07-19,17,1713,1585
53004,2004-07-19,17,561,1713
53005,2004-07-19,17,561,847
53006,2004-07-19,18,561,431
53007,2004-07-19,19,749,474
53008,2004-07-19,21,431,561
53009,2004-07-19,21,1543,1724
53010,2004-07-19,21,191,429
53011,2004-07-19,21,312,3
53012,2004-07-19,22,1740,504
53013,2004-07-19,22,788,9
53014,2004-07-19,22,12,144
53015,2004-07-19,22,12,1312
53016,2004-07-19,23,249,495
53017,2004-07-19,23,308,1655
53018,2004-07-20,0,1436,1757
53019,2004-07-20,0,561,431
53020,2004-07-20,0,431,561
53021,2004-07-20,0,1626,1624
53022,2004-07-20,0,431,1731
53023,2004-07-20,0,1731,32
53024,2004-07-20,1,144,3
53025,2004-07-20,1,144,12
53026,2004-07-20,1,12,144
53027,2004-07-20,1,144,12
53028,2004-07-20,1,12,144
53029,2004-07-20,1,144,1758
53030,2004-07-20,1,144,12
53031,2004-07-20,1,12,144
53032,2004-07-20,1,144,12
53033,2004-07-20,1,12,144
53034,2004-07-20,1,144,12
53035,2004-07-20,1,719,1655
53036,2004-07-20,1,12,144
53037,2004-07-20,1,144,12
53038,2004-07-20,1,12,144
53039,2004-07-20,1,144,12
53040,2004-07-20,1,1713,788
53041,2004-07-20,1,12,144
53042,2004-07-20,1,144,12
53043,2004-07-20,1,12,144
53044,2004-07-20,1,12,1255
53045,2004-07-20,2,346,1749
53046,2004-07-20,2,1624,1626
53047,2004-07-20,3,308,254
53048,2004-07-20,3,1312,12
53049,2004-07-20,4,9,788
53050,2004-07-20,4,9,144
53051,2004-07-20,4,9,1343
53052,2004-07-20,4,429,191
53053,2004-07-20,4,144,9
53054,2004-07-20,5,1741,277
53055,2004-07-20,5,1741,391
53056,2004-07-20,5,1741,784
53057,2004-07-20,5,1741,277
53058,2004-07-20,5,1741,1380
53059,2004-07-20,5,1741,1497
53060,2004-07-20,5,1741,1282
53061,2004-07-20,5,1741,475
53062,2004-07-20,5,1741,773
53063,2004-07-20,5,1741,1391
53064,2004-07-20,5,1741,588
53065,2004-07-20,5,1741,1673
53066,2004-07-20,5,118,193
53067,2004-07-20,5,249,144
53068,2004-07-20,6,468,1748
53069,2004-07-20,6,1647,878
53070,2004-07-20,6,1647,621
53071,2004-07-20,6,1676,233
53072,2004-07-20,6,1676,233
53073,2004-07-20,6,525,211
53074,2004-07-20,7,95,561
53075,2004-07-20,8,727,561
53076,2004-07-20,8,1533,1489
53077,2004-07-20,9,1749,346
53078,2004-07-20,12,1673,1741
53079,2004-07-20,12,970,1748
53080,2004-07-20,13,3,312
53081,2004-07-20,13,3,1728
53082,2004-07-20,13,3,1738
53083,2004-07-20,13,3,27
53084,2004-07-20,13,3,249
53085,2004-07-20,13,3,970
53086,2004-07-20,17,1467,309
53087,2004-07-20,19,1655,719
53088,2004-07-20,19,1285,27
53089,2004-07-20,20,9,144
53090,2004-07-20,20,9,1655
53091,2004-07-20,20,9,1467
53092,2004-07-20,20,9,1731
53093,2004-07-20,20,9,1489
53094,2004-07-20,20,9,97
53095,2004-07-20,20,9,8
53096,2004-07-20,21,9,1255
53097,2004-07-20,21,9,1308
53098,2004-07-20,21,1308,9
53099,2004-07-20,21,9,1308
53100,2004-07-20,21,9,1759
53101,2004-07-20,21,9,1760
53102,2004-07-20,21,9,1749
53103,2004-07-20,21,1308,9
53104,2004-07-20,21,1308,9
53105,2004-07-20,21,9,1742
53106,2004-07-20,21,9,1308
53107,2004-07-20,21,9,1719
53108,2004-07-20,21,9,1753
53109,2004-07-20,21,1308,9
53110,2004-07-20,21,8,9
53111,2004-07-20,21,9,1308
53112,2004-07-20,21,9,8
53113,2004-07-20,21,1308,9
53114,2004-07-20,21,9,1308
53115,2004-07-20,21,191,429
53116,2004-07-20,21,8,9
53117,2004-07-20,21,9,8
53118,2004-07-20,21,9,1308
53119,2004-07-20,21,1308,9
53120,2004-07-20,21,8,9
53121,2004-07-20,21,621,1647
53122,2004-07-21,0,1655,9
53123,2004-07-21,0,1285,1731
53124,2004-07-21,0,1285,8
53125,2004-07-21,1,8,1285
53126,2004-07-21,1,1741,1673
53127,2004-07-21,1,1741,277
53128,2004-07-21,1,1255,12
53129,2004-07-21,1,1255,9
53130,2004-07-21,1,1313,1713
53131,2004-07-21,2,810,233
53132,2004-07-21,2,27,1285
53133,2004-07-21,2,810,1338
53134,2004-07-21,2,308,674
53135,2004-07-21,3,1346,1314
53136,2004-07-21,3,1758,144
53137,2004-07-21,3,1731,9
53138,2004-07-21,3,193,118
53139,2004-07-21,3,193,118
53140,2004-07-21,4,312,3
53141,2004-07-21,4,474,749
53142,2004-07-21,4,1754,1644
53143,2004-07-21,5,144,1758
53144,2004-07-21,5,175,95
53145,2004-07-21,5,346,1655
53146,2004-07-21,5,175,95
53147,2004-07-21,5,494,389
53148,2004-07-21,5,1343,9
53149,2004-07-21,6,995,27
53150,2004-07-21,6,1644,1754
53151,2004-07-21,6,995,1749
53152,2004-07-21,6,447,395
53153,2004-07-21,6,995,318
53154,2004-07-21,6,995,318
53155,2004-07-21,6,1113,1493
53156,2004-07-21,6,1644,995
53157,2004-07-21,6,249,447
53158,2004-07-21,6,144,1761
53159,2004-07-21,6,1113,1395
53160,2004-07-21,6,995,1644
53161,2004-07-21,6,1644,995
53162,2004-07-21,6,995,1644
53163,2004-07-21,6,1644,995
53164,2004-07-21,6,995,1644
53165,2004-07-21,6,1644,995
53166,2004-07-21,6,995,1644
53167,2004-07-21,6,1644,995
53168,2004-07-21,6,1497,1158
53169,2004-07-21,6,995,1644
53170,2004-07-21,6,249,1497
53171,2004-07-21,6,995,1644
53172,2004-07-21,6,1644,995
53173,2004-07-21,6,27,995
53174,2004-07-21,6,1644,995
53175,2004-07-21,6,995,1644
53176,2004-07-21,6,995,1644
53177,2004-07-21,6,995,27
53178,2004-07-21,7,1754,1644
53179,2004-07-21,7,1253,673
53180,2004-07-21,7,810,175
53181,2004-07-21,7,1762,1281
53182,2004-07-21,8,1758,144
53183,2004-07-21,8,67,318
53184,2004-07-21,8,67,713
53185,2004-07-21,8,67,97
53186,2004-07-21,8,67,97
53187,2004-07-21,8,67,97
53188,2004-07-21,8,1346,1678
53189,2004-07-21,10,1678,1346
53190,2004-07-21,10,1678,475
53191,2004-07-21,11,3,312
53192,2004-07-21,15,1756,713
53193,2004-07-21,15,1756,1644
53194,2004-07-21,15,1756,1375
53195,2004-07-21,15,518,1346
53196,2004-07-21,16,768,1280
53197,2004-07-21,16,1467,9
53198,2004-07-21,16,1121,142
53199,2004-07-21,18,12,1255
53200,2004-07-21,18,12,1312
53201,2004-07-21,18,12,1313
53202,2004-07-21,18,12,1387
53203,2004-07-21,19,1346,1678
53204,2004-07-21,19,312,1
53205,2004-07-21,19,1493,1113
53206,2004-07-21,19,1280,768
53207,2004-07-21,20,1281,1762
53208,2004-07-21,21,431,1497
53209,2004-07-21,22,308,1762
53210,2004-07-21,23,1127,1665
53211,2004-07-21,23,1127,997
53212,2004-07-21,23,1568,1585
53213,2004-07-21,23,175,810
53214,2004-07-21,23,509,1026
53215,2004-07-22,0,1644,1756
53216,2004-07-22,0,823,242
53217,2004-07-22,0,249,44
53218,2004-07-22,0,810,175
53219,2004-07-22,0,44,249
53220,2004-07-22,0,249,44
53221,2004-07-22,0,44,249
53222,2004-07-22,1,175,810
53223,2004-07-22,2,9,1467
53224,2004-07-22,2,9,1343
53225,2004-07-22,2,9,1731
53226,2004-07-22,2,9,1255
53227,2004-07-22,2,9,1655
53228,2004-07-22,2,9,1308
53229,2004-07-22,2,1762,308
53230,2004-07-22,2,1762,1281
53231,2004-07-22,3,1281,1762
53232,2004-07-22,3,810,175
53233,2004-07-22,4,175,810
53234,2004-07-22,4,67,1346
53235,2004-07-22,4,67,1239
53236,2004-07-22,4,308,1762
53237,2004-07-22,4,1343,9
53238,2004-07-22,4,1343,3
53239,2004-07-22,4,1343,12
53240,2004-07-22,4,1343,12
53241,2004-07-22,4,9,1343
53242,2004-07-22,5,9,1387
53243,2004-07-22,5,9,1265
53244,2004-07-22,5,9,1763
53245,2004-07-22,5,9,1763
53246,2004-07-22,5,9,1763
53247,2004-07-22,5,9,1763
53248,2004-07-22,5,9,1763
53249,2004-07-22,5,9,724
53250,2004-07-22,5,561,431
53251,2004-07-22,5,561,95
53252,2004-07-22,5,561,727
53253,2004-07-22,5,12,143
53254,2004-07-22,5,12,1343
53255,2004-07-22,5,12,9
53256,2004-07-22,5,9,12
53257,2004-07-22,5,9,12
53258,2004-07-22,5,143,12
53259,2004-07-22,5,429,191
53260,2004-07-22,5,12,143
53261,2004-07-22,5,12,1763
53262,2004-07-22,5,1763,12
53263,2004-07-22,5,12,1763
53264,2004-07-22,5,12,1313
53265,2004-07-22,5,1313,12
53266,2004-07-22,5,12,1313
53267,2004-07-22,5,1313,12
53268,2004-07-22,6,1395,1113
53269,2004-07-22,6,1395,1746
53270,2004-07-22,6,12,1313
53271,2004-07-22,6,1313,12
53272,2004-07-22,6,12,1313
53273,2004-07-22,6,1313,12
53274,2004-07-22,6,12,1313
53275,2004-07-22,6,1313,12
53276,2004-07-22,6,12,1313
53277,2004-07-22,6,1313,12
53278,2004-07-22,6,12,1313
53279,2004-07-22,6,1313,12
53280,2004-07-22,6,1313,12
53281,2004-07-22,6,12,1313
53282,2004-07-22,6,12,547
53283,2004-07-22,6,1313,12
53284,2004-07-22,6,1647,621
53285,2004-07-22,6,12,1313
53286,2004-07-22,6,1255,9
53287,2004-07-22,6,12,1313
53288,2004-07-22,6,1313,12
53289,2004-07-22,6,1009,27
53290,2004-07-22,7,161,1255
53291,2004-07-22,7,483,1408
53292,2004-07-22,7,1762,308
53293,2004-07-22,7,1762,1281
53294,2004-07-22,7,810,175
53295,2004-07-22,7,843,1237
53296,2004-07-22,7,1346,1314
53297,2004-07-22,7,810,175
53298,2004-07-22,7,9,1255
53299,2004-07-22,7,1493,1113
53300,2004-07-22,7,9,847
53301,2004-07-22,7,27,1009
53302,2004-07-22,8,144,1758
53303,2004-07-22,8,431,561
53304,2004-07-22,8,615,1764
53305,2004-07-22,8,1673,161
53306,2004-07-22,8,1758,144
53307,2004-07-22,8,143,12
53308,2004-07-22,9,67,1034
53309,2004-07-22,9,1158,1072
53310,2004-07-22,9,1158,1497
53311,2004-07-22,10,72,1765
53312,2004-07-22,10,1253,1157
53313,2004-07-22,10,1678,779
53314,2004-07-22,10,582,27
53315,2004-07-22,11,3,1343
53316,2004-07-22,11,242,823
53317,2004-07-22,12,255,1
53318,2004-07-22,12,1,255
53319,2004-07-22,14,1281,1762
53320,2004-07-22,14,1762,1281
53321,2004-07-22,16,1255,1673
53322,2004-07-22,16,1255,1673
53323,2004-07-22,16,1308,9
53324,2004-07-22,16,1255,161
53325,2004-07-22,16,495,249
53326,2004-07-22,16,9,1308
53327,2004-07-22,17,175,810
53328,2004-07-22,17,27,582
53329,2004-07-22,17,191,429
53330,2004-07-22,18,1265,9
53331,2004-07-22,18,1716,1308
53332,2004-07-22,18,1756,1644
53333,2004-07-22,18,443,1409
53334,2004-07-22,18,9,1265
53335,2004-07-22,19,582,1678
53336,2004-07-22,19,1763,12
53337,2004-07-22,20,1265,9
53338,2004-07-22,20,810,175
53339,2004-07-22,20,1644,1756
53340,2004-07-22,20,1644,1754
53341,2004-07-22,21,1308,1716
53342,2004-07-22,21,1308,9
53343,2004-07-22,22,1127,1350
53344,2004-07-22,22,1127,547
53345,2004-07-22,22,1285,27
53346,2004-07-22,22,652,52
53347,2004-07-22,23,12,1763
53348,2004-07-23,0,144,1758
53349,2004-07-23,1,1359,1343
53350,2004-07-23,1,547,1127
53351,2004-07-23,2,1754,1644
53352,2004-07-23,3,12,1313
53353,2004-07-23,3,12,143
53354,2004-07-23,3,12,8
53355,2004-07-23,3,1343,9
53356,2004-07-23,3,1343,1359
53357,2004-07-23,3,1343,12
53358,2004-07-23,3,1343,3
53359,2004-07-23,3,1343,12
53360,2004-07-23,3,1312,12
53361,2004-07-23,3,12,1312
53362,2004-07-23,3,1713,1312
53363,2004-07-23,3,12,1343
53364,2004-07-23,4,1758,144
53365,2004-07-23,4,1312,12
53366,2004-07-23,4,12,1312
53367,2004-07-23,4,617,431
53368,2004-07-23,4,1678,711
53369,2004-07-23,4,1678,711
53370,2004-07-23,5,431,617
53371,2004-07-23,5,1667,1280
53372,2004-07-23,5,1748,468
53373,2004-07-23,5,1748,970
53374,2004-07-23,5,9,1343
53375,2004-07-23,5,1343,12
53376,2004-07-23,5,9,1308
53377,2004-07-23,5,1343,9
53378,2004-07-23,6,799,1748
53379,2004-07-23,6,1281,1762
53380,2004-07-23,6,19,1181
53381,2004-07-23,6,19,8
53382,2004-07-23,7,8,19
53383,2004-07-23,7,429,191
53384,2004-07-23,7,429,242
53385,2004-07-23,7,1741,475
53386,2004-07-23,7,1280,1667
53387,2004-07-23,8,674,1280
53388,2004-07-23,8,194,9
53389,2004-07-23,9,1678,328
53390,2004-07-23,9,1391,1741
53391,2004-07-23,12,242,429
53392,2004-07-23,14,27,1285
53393,2004-07-23,14,3,1
53394,2004-07-23,15,1312,12
53395,2004-07-23,15,1644,1754
53396,2004-07-23,15,1698,1644
53397,2004-07-23,15,1756,1644
53398,2004-07-23,16,1756,69
53399,2004-07-23,16,1756,69
53400,2004-07-23,16,1756,69
53401,2004-07-23,16,1756,1312
53402,2004-07-23,16,1756,1403
53403,2004-07-23,16,1762,308
53404,2004-07-23,17,175,810
53405,2004-07-23,18,1313,12
53406,2004-07-23,18,582,27
53407,2004-07-23,19,27,582
53408,2004-07-23,19,308,1762
53409,2004-07-23,19,582,27
53410,2004-07-23,19,810,175
53411,2004-07-23,20,1359,1343
53412,2004-07-23,20,1342,1359
53413,2004-07-23,20,1359,1342
53414,2004-07-23,20,1403,1756
53415,2004-07-23,20,1756,1403
53416,2004-07-23,21,1253,812
53417,2004-07-23,21,1545,809
53418,2004-07-23,21,1644,1698
53419,2004-07-23,21,1644,1756
53420,2004-07-23,21,1308,9
53421,2004-07-23,21,312,1
53422,2004-07-23,21,194,199
53423,2004-07-23,21,194,295
53424,2004-07-23,22,809,1545
53425,2004-07-23,22,1127,1260
53426,2004-07-23,23,429,242
53427,2004-07-23,23,1127,547
53428,2004-07-23,23,1127,1034
53429,2004-07-23,23,1127,142
53430,2004-07-24,0,1312,1756
53431,2004-07-24,0,1762,308
53432,2004-07-24,0,144,1758
53433,2004-07-24,1,48,1540
53434,2004-07-24,1,52,652
53435,2004-07-24,1,9,194
53436,2004-07-24,1,9,1343
53437,2004-07-24,1,9,1308
53438,2004-07-24,1,1346,9
53439,2004-07-24,2,1343,9
53440,2004-07-24,2,1343,1359
53441,2004-07-24,2,242,429
53442,2004-07-24,2,1754,1644
53443,2004-07-24,3,1713,1308
53444,2004-07-24,3,1713,233
53445,2004-07-24,3,233,1713
53446,2004-07-24,3,1713,233
53447,2004-07-24,3,233,1713
53448,2004-07-24,3,1713,233
53449,2004-07-24,3,233,1713
53450,2004-07-24,3,233,1676
53451,2004-07-24,3,1713,233
53452,2004-07-24,3,233,1713
53453,2004-07-24,3,1713,233
53454,2004-07-24,3,799,1475
53455,2004-07-24,3,175,810
53456,2004-07-24,4,1758,144
53457,2004-07-24,4,843,1237
53458,2004-07-24,4,1644,1754
53459,2004-07-24,4,970,1748
53460,2004-07-24,5,277,252
53461,2004-07-24,7,1280,1738
53462,2004-07-24,7,624,595
53463,2004-07-24,7,1716,1308
53464,2004-07-24,7,1716,1308
53465,2004-07-24,7,191,429
53466,2004-07-24,7,1493,1113
53467,2004-07-24,8,9,1343
53468,2004-07-24,8,9,1346
53469,2004-07-24,8,144,1758
53470,2004-07-24,9,1113,1493
53471,2004-07-24,13,1346,9
53472,2004-07-24,14,1493,1113
53473,2004-07-24,15,1509,1669
53474,2004-07-24,17,318,995
53475,2004-07-24,18,561,431
53476,2004-07-24,19,561,95
53477,2004-07-24,19,727,1280
53478,2004-07-24,19,810,175
53479,2004-07-24,19,431,561
53480,2004-07-24,20,1762,308
53481,2004-07-24,22,1253,1744
53482,2004-07-24,23,1285,27
53483,2004-07-24,23,1,312
53484,2004-07-24,23,1738,1280
53485,2004-07-25,0,1669,1509
53486,2004-07-25,0,3,32
53487,2004-07-25,0,1,1655
53488,2004-07-25,0,1343,9
53489,2004-07-25,4,1758,144
53490,2004-07-25,5,1698,1644
53491,2004-07-25,5,309,1467
53492,2004-07-25,5,1280,727
53493,2004-07-25,6,175,810
53494,2004-07-25,6,429,191
53495,2004-07-25,6,308,1762
53496,2004-07-25,6,1253,984
53497,2004-07-25,7,1253,549
53498,2004-07-25,7,1644,1698
53499,2004-07-25,7,1310,561
53500,2004-07-25,7,727,1280
53501,2004-07-25,7,1253,1765
